Lyric,label
"누구나 할 것 없이
빠르게 돌아가는 세상 속에서
살아가는 사람들 모두
갈 길은 참 멀구나
가끔은 힘들어도
아닌 척 웃어 보이는 내가
언젠가 조금 애처로워 보일 때쯤
무얼 할 수 있을까
너무 힘들어
모든 걸 포기하고 싶을 때
내 곁에 있는 사랑하는 사람들을
하나둘씩 기억해
힘내라는 그 한마디가 언젠가
더 크게 와닿을 때
살아있음을 기억해
기댈 곳 하나 없이
나 홀로 걸어가는 세상 속에서
지나가는 많은 사람들
무슨 생각을 할까
가끔은 무너져도
무던히 지나쳐가는 내가
언젠가 지쳐 주저앉아 버릴 때쯤
무얼 할 수 있을까
너무 힘들어
모든 걸 포기하고 싶을 때
내 곁에 있는 사랑하는 사람들을
하나둘씩 기억해
힘내라는 그 한마디가 언젠가
더 크게 와닿을 때
살아있음을
너무 힘들어
나조차 포기하고 싶을 때
내 곁에 있는 소중한 사람들을
하나둘씩 기억해
사랑한다 그 한마디가 언젠가
나를 울릴 때
살아있음을 기억해",2
"I’m waiting for a miracle
내 보통뿐인 나날에
Oh would you be my miracle
난 너에게 늘 감사해
저물어 가는 해는
약속을 하지 않아요
오늘이 지나가도
날 잊지 않길 바라요
You
You
I’m waiting for a miracle
내 보통뿐인 나날에
Oh let me be your miracle
난 이미 너를 자랑해
저물어 가는 해는
약속을 하지 않아요
오늘이 지나가도
내 손을 놓지 말아요
You
You
I’m waiting for a miracle
내 보통뿐인 나날에
Oh would you be my miracle
난 이미 너를 사랑해
저물어 가는 해는
약속을 하지 않아요
오늘이 지나가도
그대 나와 함께 가요
You
그대는 나의
그대는 나의
You
기적이죠
기적이죠
영원을 닮은 기다림 끝에
나를 찾아온 그대
일어나지 않을 것만 같았던
기적
You’ll always be my miracle
Lalala
보통날이 아름다운 건
그대란 기적 때문이죠
내 하루를 밝혀주는 건
그대란 이름의 빛이죠
You’ll always be my miracle
You’ll always be my miracle
난 이미 그대를 자랑해
난 이미 그대를 사랑해
그댄 내 보통날의 기적이죠",2
"사람들은 왜
내가 하는 말을 믿지 않나요
아무 이유 없는데
숨은 이야기를 왜 찾나요
사람들은 왜
내가 빛이 나야 돌아볼까요
아무것도 아닐 땐
내가 있는지조차 모르죠
내가 그대들에게 잘하는 이유는
내 마음을 주는 게
행복하기 때문이에요
사람들은 왜 왜
나를 서로를
사랑만 해도 벅찬 시간에
아프게 하죠
사람들은 왜 왜
보듬어 줘도 아픈 세상을
사람들은 왜
내가 필요해야 찾는 걸까요
이것저것 따지고
왜 그리도 믿지 못하죠
사람들은 왜 왜
사람들은 왜 왜
사람들은 왜
내가 하는 말을 믿지 않나요
아무 이유 없는데
숨은 이야기를 왜 찾나요
사람들은 왜
내가 빛이 나야 돌아볼까요
아무것도 아닐 땐
내가 있는지조차 모르죠",2
"왜 나만 외로워 왜 나만 힘들어
어떤 이유인지 난 모르겠어
왜 나만 미워해 왜 나만 괴롭혀
모두 다 내 탓인 것만 같아
좋은 생각만 하래 저 하늘을 보래
그런 게 지금 다 뭐란 말인지
세상에 나만 힘든 것 같아
우스꽝스러운 TV 속 세상
모두 잘 먹고 잘 놀러 다니고
뉴스를 보면 모두 무서운 말들
위로의 말은 누가 해주나요
다른 이들의 사진을 보며
나만 불행하다 생각하는 거
그런 건 바보 같은 일이야
하지만 가끔 괜찮을 때는
고개를 드는 한 아이가 있어
손을 잡고 일으켜보면
내 손을 잡은 나의 어린 날
세상이라는 골짜기에서
무언가를 찾는 모험가처럼
두려움 없이 아무 의심도 없이
좋은 사람들만 믿고 따라가
매일 조금씩 달이 차오르듯이
온통 상처뿐인 너의 마음도
조금씩 차오르게 될 거야
이렇게 너무 힘이 들 때는
모든 것을 다 놓아버리고
멀리 도망치고 싶어도
내 손을 놓지 않는 사람들
세상이라는 골짜기에서
무언가를 찾는 모험가처럼
두려움 없이 아무 의심도 없이
좋은 사람들만 믿고 따라가
매일 조금씩 달이 차오르듯이
온통 상처뿐인 너의 마음도
조금씩 차오르게 될 거야
온통 상처뿐인 너의 마음도
조금씩 차오르게 될 거야",2
"안녕 만나서 반가워
사랑스러운 내 친구
매일매일 너와 같이
시간 보내고 싶어
함께란 건 소중해
기쁨 슬픔 나눌 수 있어
슬퍼하지 마
멋진 자동차 타고서
한번 달려보는 거야
모험을 떠날 거야
넘어져도 괜찮아 괜찮아
나는 나는 인형인 걸
따뜻한 힘 모을 거야
사랑의 소리 들려줘
너에게 힘 전해줄 거야
웃을 수 있게
행복한 매일 될 수 있도록
별처럼 따뜻한 마음을
사랑을 가득 담아서",2
"뱉은 숨을 마신 뒤 한숨만 남겨뒀지
네가 나를 떠난 뒤 오늘만 살게 됐지
Round and round and round
빌어 네가 뒤돌아보길
Sound that makes me high and low
날 보러 와줘
만나도 문제겠지
어떤 말도 없겠으니
그저 마주한 채로

Behind the mask
Yeah who yeah
I wonder if you are smiling
Who yeah woo yeah
I wonder if you are crying
Let me ask in the mask
I'm lonely but if you are trying
Say yes woo yeah

빛을 내기 위해서 나는 다 타버렸어
오직 너를 위해서 내일도 버티겠어
Round and round and round
믿어 네가 날 알아보길
Sound that makes me high and low
기억해내길

눈물 젖어 있겠지 숨을 머금은 채로
나만 바라보면서

Behind the mask
Yeah who yeah
I wonder if you are smiling
Who yeah woo yeah
I wonder if you are crying
Let me ask in the mask
I'm lonely but if you are trying
Say yes woo yeah

내 이름을 불러줘 예전처럼 Once again
거리를 좁혀줘 운명처럼 Twice again
Rain and pain are falling down
But don’t cry
It will dry
보고 싶어 조금 더 가까이 Yeah
No matter what they say
Behind the text yeah who yeah

Behind the mask
Yeah who yeah
I wonder if you are smiling
Who yeah woo yeah
I wonder if you are crying
Let me ask in the mask
I'm lonely but if you are trying
Say yes woo yeah

내 이름을 불러줘 예전처럼 Once again
거리를 좁혀줘 운명처럼 Twice again

Behind the mask
Yeah who yeah",2
"내가 꿈 찾아 행복 찾아 하루하루 살아가다가 만나버린 괴로웠던 순간들
이 또한 다 지나가리라 피할 수 없다면 즐겨라
퇴근길에 편의점 네 개에 만원인 캔맥주
원플원 과자 두 봉 기다릴 울 냥이 통조림 간식 하나
세상 편한 차림으로 침대 위에 걸터앉아
최신 업뎃 영상 본다 눈 호강에 입 속 가득 찬 단짠의 조화
내가 꿈 찾아 행복 찾아 하루하루 살아가다가 만나버린 괴로웠던 순간들
이 또한 다 지나가리라 즐길 수 있을 거야 너는
좁은 방에 매트 깔고 생전 처음 해 본 요가
체중계에 올라서서 어제와 같은 몸무게에 안도하며
배달 앱에 단골 식당 요리조리 찾아보고 또 조리요리 찾아보고
이런 맛에 살지 내일도 일하러 간다
내가 꿈 찾아 행복 찾아 하루하루 살아가다가 만나버린 괴로웠던 순간들
이 또한 다 지나가리라 즐길 수 있을 거야 너는
인생이 별건가요 똑같아요 열받고 힘들면 한잔하고 꿀잠 자고 그러다 웃고
내가 꿈 찾아 행복 찾아 하루하루 살아가다가 만나버린 괴로웠던 순간들
이 또한 다 지나가리라 즐길 수 있을 거야 너는
내가 꿈 찾아 행복 찾아 하루하루 살아가다 만나버린 고민들
이 또한 다 지나가리라 즐길 수 있을 거야 너는",2
"얼마나 써버린 것일까
모자란 지금을 위해서

손 틈새로 스쳐지나는
바람 같은 시간들

오랜 열병처럼 앓게 하던 사랑과
무릎 휘청이게 하던 세상과
그 안에 춥게 서있던
나는 어디까지 온걸까

매달리는 것들과
나를 믿어주는 사람들

더 큰 바램같은 것 없이
함께 할 수 있다면

손 내밀면 점점 멀어지는 내일과
늘 조금씩 아쉬웠던 어제와
막연한 오늘의 나는
지금 어디쯤에 있을까
삶이란 바다위에

저만치 나를 기다리는
무지개와 같은 꿈을 찾아서
난 믿을께 지치지 않고 나갈께
사랑하는 사람들과

무엇하나 아직은
내 것이라 말할 수 없고

끝을 알 수 없는 시간은
저 먼 바다처럼 펼쳐져

어떤 날엔 두려울만큼 잔잔하고
어떤 날엔 사납게 출렁이지
삶이란 그런 날들과
온몸으로 부딪치는 것
고단한 이야기

내가 사랑하는 사람들
아무 일 없이 행복하길

눈에 보이지 않는 것의
소중함을 깨닫게 되길

어리석지 않는 두 눈을 갖게되고
항상 따듯한 두 손을 가지길
옮음과 그름 앞에서
흔들림 없는 내가 되길
삶이란 바다 위에
어느날 문득 지도에도 없는
나만의 섬 하나를 찾게 되는
평생을 나와 함께한
하나뿐인 내 사람을
만나게 될 수 있기를
만나게 되기를
내가 사랑하는 사람들
아무 일 없이 행복하길

눈에 보이지 않는 것에
소중함을 깨닫게 되길
어리석지 않은 두 눈을 갖게되고
항상 따듯한 두 손을 가지길
옮음과 그름앞에서
흔들림 없는 내가 되길
삶이란 바다위에",2
"어둠이 내려 앞이 보이지 않아
길을 잃었어
이 세상은 왜 아름답기보단
아프기만 한지
많은 사람이 넘어지고
많은 눈물이 넘쳐흘러
우린 필요해요
서로에게 힘이 돼야 해
모두가 필요해 L-O-V-E
나도 알아 요새 많이 힘들었지
귀 빌려줄 테니 말해봐 문제가 뭔지
I’ll be here for you
whenever you need
이제 말해줘 어렵지 않아 Baby
사랑이란 말 아끼지 말고
Everybody singing Show Your Love
Show your love
사랑보다 더 큰 힘은 없어
그것뿐이면 돼
Say your love say your love
사랑이 더 더 퍼지게
다시 웃을 수 있게
Just like a star
I’ll be by your side
어둠을 밝혀
내가 너의 빛이 되어 줄게
두려워하지 마 거짓말 같은 이 밤도
모든 게 꿈처럼 희미해질 거야
서로 꼭 안아줘
Show your love I love you
이제 말해줘 어렵지 않아 Baby
사랑이란 말 아끼지 말고
Everybody singing Show Your Love
Show your love
사랑보다 더 큰 힘은 없어
그것뿐이면 돼
Say your love say your love
사랑이 더 더 퍼지게
다시 웃을 수 있게
2 is better than 1
cuz we’ll be stronger together
우린 사랑이 필요해
Yeah we need each other
힘들다고 약한 건 절대 아니니까
모두가 필요해
가끔 Someone to lean on
You never know know
that life goes on
다시금 온 세상에 필 웃음꽃 LOVE
소리 높여 노래 불러
더 크게 소리 질러
온 세상에 닿도록 Show Your Love
Everybody singing Show Your Love
Show your love
사랑보다 더 큰 힘은 없어
그것뿐이면 돼
Say your love say your love
사랑이 더 더 퍼지게
다시 웃을 수 있게
La la la la la la la la la la la
La la la la la la la LOVE
La la la la la la la la la la la
La la la la la 다시 웃을 수 있게",2
"살며 살아 가는 행복
눈을 뜨는 것도 숨이 벅찬것도
고된 하루가 있다는 행복을
나는 왜 몰랐을까
나나 나나 나나 난나나나
아직 모르는게 많아
내세울 것 없는 실수투성이
아직 넘어야 할 산은 많지만
그냥 즐기는거야
아무도 가르쳐 주지 않기에
모두가 처음 서 보기 때문에
우리는 세상이란 무대에선
모두다 같은 아마추어야
나나 나나 나나 나나 나나나
지쳐 걸어갈 수 있고
아이 눈을 보며 웃을 수 있고
조금 늦어져도 상관없잖아
그냥 즐기는거야
아무도 가르쳐 주지 않기에
모두가 처음 서보기 때문에
우리는 세상이란 무대에선
모두다 같은 아마추어야
어디로 가야할지 몰라서
길을 찾아 내 꿈을 찾아서
나의 길을 가면 언젠가
꿈이 나를 기다리겠지
아무도 가르쳐 주지 않기에
모두가 처음 서보기 때문에
우리는 세상이란 무대에선
모두다 같은 아마추어야
아무도 가르쳐 주지 않기에
모두가 처음 서보기 때문에
우리는 세상이란 무대에선
모두다 같은 아마추어야
When I am dreaming
and I have wishes
We will be together
in our lives dreams come true
When I am dreaming
and I have wishes
We will be together
in our lives dreams
dreams come true",2
"터벅터벅 힘 빠진 걸음과
축 처진 어깨가 기분을 말했지
늘 이래도 안돼 저래도 안돼
내가 날 더 채찍질했지
오 사람들의 시선이 날카로워
난 오늘도 한계를 넘어 날 울려
또 하는 말 난 왜 이럴까
난 나라고 인정할 순 없을까
수고했다고 나를 좀 더 토닥여줄걸
힘들었다고
네게 조금은 털어놓을걸
지금이라도 날 예뻐할 수 있을까
내가 날 인정할 수 있을까
오 쉴 틈 없이 달렸지 눈 감은 채
멈춰 서지도 못해 힘이 들어도
또 하는 말 난 참 못났다
난 나라고 인정할 순 없을까
수고했다고 나를 좀 더 토닥여줄걸
힘들었다고
네게 조금은 털어놓을걸
지금이라도 날 예뻐할 수 있을까
내가 날 인정할 수 있을까
수고했다고 나를 좀 더 토닥여줄걸
힘들었다고
네게 조금은 털어놓을걸
지금이라도 날 예뻐할 수 있을까
내가 날 인정할 수 있을까
난 나라고 음",2
"쏟아지는 햇살에 시원한 바람까지
다 모두 널 위한 거야 자 힘을 내봐
더는 두려워 말고 다시 털고 일어나
뭐 누구나 한 번쯤은
넘어질 수도 있잖아
조급해 할 필요는 없어
천천히 가도 좋아
늘 꿈꿔왔던 그 순간은 항상
네 곁에 있어
Let's Go Let's Go 달려 보자
Let's Go Let's Go 자 힘을 내
우리 함께 하는 거야
아름다운 열정으로
Let's Go Let's Go 달려 보자
Let's Go Let's Go 자 힘을 내
용기 내 보는 거야
지금부터 시작이야
Let's Go Let's Go
가끔 생각지 못한 비바람에 젖어도
네 맘의 태양이 널 일으켜 줄 거야
네 꿈이 이루어질 그날을 떠올려봐
자 하나 둘 상상만으로 가까워지고
있잖아
네 곁에 항상 있어줄게
천천히 가도 좋아
새롭게 펼쳐질 내일이 지금 네
앞에 있어
Let's Go Let's Go 달려 보자
Let's Go Let's Go 자 힘을 내
우리 함께 하는 거야
아름다운 열정으로
Let's Go Let's Go 달려 보자
Let's Go Let's Go 자 힘을 내
용기 내 보는 거야
지금부터 시작이야
Let's Go
지치고 힘들 때 이것만 기억해
네겐 너무 소중한 꿈이 있다는 것
Let's Go Let's Go 함께 가자
Let's Go Let's Go 꿈을 찾아
밝게 빛날 너를 향해
하늘높이 소리쳐봐
Let's Go Let's Go 함께 가자
Let's Go Let's Go 꿈을 찾아
용기 내 보는 거야 지금부터
시작이야
Let's Go
Let's Go Let's Go 함께 가자
Let's Go Let's Go 꿈을 찾아
우리 함께 하는 거야
아름다운 열정으로
Let's Go Let's Go 함께 가자
Let's Go Let's Go 꿈을 찾아
용기 내 보는 거야
지금부터 시작이야
Let's Go",2
"마치 달의 뒷면처럼
외로웠던 나에겐
너의 더운 손이 꼭 구원 같았어
내가 가진 것과 가질 것을 다 주어도
정말 상관없다고 믿었어
그래 인정해 그 밤들은
너무 아름다웠어
저기 아침이 잔인하게 오는데
네게 찔리고 아문 자릴
다시 찔린 후에야
내가 변해야 하는 걸 알았어
이제 나의 어둠은 내가 밝힐 거야
누가 나를 비춰주길 바라지 않을 거야
잃어버렸던 내 모습을
다시 되찾기로 할래
스스로 번지며 차오를 때까지
차갑게 차갑게 더운 숨을 식히네
파랗게 때론 창백하게
휘영청 까맣던 밤의 허릴 베어와
다시 보름 또 보름마다
마다 마다
그래 인정해 그날들은
내겐 눈이 부셨어
이른 이별이 잔인하게 웃는데
네가 할퀴고 아문 자릴
다시 할퀸 뒤에야
너를 떠나야 하는 걸 알았어
이제 나의 어둠은 내가 밝힐 거야
바보같이 나를 탓하며 울지 않을 거야
잃어버렸던 내 모습을
다시 되찾기로 할래
스스로 번지며 차오를래 다시
어마어마한 별들이 이 순간
나의 암청빛 하늘에
숨어 빛을 내고 있어
홀로 만월의 달처럼 어엿한
나를 되찾으려 제발 이제
이제 나의
이제 나의 어둠은 내가 밝힐 거야
네가 나를 비춰주길 바라지 않을 거야
잃어버렸던 내 모습을
다시 되찾기로 하네
스스로 번지며 차오를게 다시
이제 나의 어둠은 내가 밝힐 거야",2
"Where is my angel
하루의 끝을 드리운
Someone come and save me, please
지친 하루의 한숨뿐

사람들은 다 행복한가 봐
Can you look at me? Cuz I am blue & grey
거울에 비친 눈물의 의미는
웃음에 감춰진 나의 색깔 blue & grey

어디서부터 잘못됐는지 잘 모르겠어
나 어려서부터 머릿속엔 파란색 물음표
어쩜 그래서 치열하게 살았는지 모르지
But 뒤를 돌아보니 여기 우두커니 서니
나를 집어삼켜버리는 저 서슬 퍼런 그림자
여전히도 파란색 물음표는
과연 불안인지 우울인지
어쩜 정말 후회의 동물인지
아니면은 외로움이 낳은 나일지
여전히 모르겠어 서슬 퍼런 블루
잠식되지 않길 바래 찾을 거야 출구

I just wanna be happier
차가운 날 녹여줘
수없이 내민 나의 손
색깔 없는 메아리
Oh this ground feels so heavier
I am singing by myself
I just wanna be happier
이것도 큰 욕심일까
추운 겨울 거리를 걸을 때 느낀
빨라진 심장의 호흡 소릴
지금도 느끼곤 해

괜찮다고 하지 마
괜찮지 않으니까
제발 혼자 두지 말아 줘 너무 아파

늘 걷는 길과 늘 받는 빛
But 오늘은 왠지 낯선 scene
무뎌진 걸까 무너진 걸까
근데 무겁긴 하다 이 쇳덩인
다가오는 회색 코뿔소
초점 없이 난 덩그러니 서있어
나답지 않아 이 순간
그냥 무섭지가 않아

난 확신이란 신 따위 안 믿어
색채 같은 말은 간지러워
넓은 회색지대가 편해
여기 수억 가지 표정의 grey
비가 오면 내 세상
이 도시 위로 춤춘다
맑은 날엔 안개를
젖은 날엔 함께 늘
여기 모든 먼지들
위해 축배를

I just wanna be happier
내 손의 온길 느껴줘
따뜻하지가 않아서 네가 더욱 필요해
Oh this ground feels so heavier
I am singing by myself
먼 훗날 내가 웃게 되면
말할게 그랬었다고

허공에 떠도는 말을 몰래 주워 담고 나니
이제 새벽잠이 드네 good night",2
"힘을 내요 그대여
견디기 힘들어 울고 싶을 때
애써 눈물 참지 마요
너 잘해왔잖아 잘 견뎌왔잖아
괜찮아요 잘했어요
기 죽지 말아요 당당해도 돼
누구보다 아름답고 소중한 나니까
멋진 인생을 살 그대니까
하지만 나이를 먹어가며
나 역시 세상에 길들여져
한없이 내가 작아 보였어
많이도 울었고 많이 힘들었어
그리고 여기 다시 선거야
얼마나 해낼진 모르겠어
하지만 내 모든걸 걸거야
보석처럼 빛나게 찬란하게
또 아름답게 나
어쩌면 힘이 들거야
하지만 기억해 니가 선택한 일에
후회는 남기지 마요
두려워 말아요
어디서도 난 그대 편이죠
하지만 나이를 먹어가며
나 역시 세상에 길들여져
한없이 내가 작아 보였어
많이도 울었고 많이 힘들었어
그리고 여기 다시 선거야
얼마나 해낼진 모르겠어
하지만 내 모든걸 걸꺼야
보석처럼 빛나게 찬란하게 또 아름답게
나 나 이렇게 살래
세상에 시선 따윈 접어둘래
수많은 비웃음과 걱정앞에 당당할래
모든 걸 딛고 나 일어날래
힘을 내요 그대여
그 동안 충분히 잘 해왔잖아
조금만 참아줄래
멋지게 넌 해낼거야
보석처럼 빛나게 찬란하게
또 아름답게
나 나",2
"아주 멀리 있는
별들의 붕괴와 탄생을
우리가 알아챌 수 없듯이
바로 곁에 있는
서로의 분열과 탄식도
우리는 알아챌 수 없었네
너는 존재하네
짙고 검은 공허 속에서
나의 창백한 푸른 점으로
서로 일으키고 끌어안고 무너뜨리며
나의 창백한 푸른 점으로
빛을 내
약속된 낙원으론
그 언제 갈 수 있을까
불타는 숲에 서서 올려다 본 하늘은
푸르지 않아 더 이상
지진과 해일
무너지는 빙하
폭발하는 분화구
시위와 분노
가난과 질병
그래 하지만 하지만
아직 우리가 무언가
뭔가 해 볼 수 있다면
너무 늦었단 건 알고 있어
하지만 하지만
말하지 마 하지 마
우리는 존재하네
짙고 검은 공허 속에서
하나의 창백한 푸른 점으로
서로 일으키고
끌어안고 다시 무너뜨리며
하나의 창백한 푸른 점으로
나의 창백한 푸른 점으로
빛을 내",2
"생은 삶의 한 가운데에서
가장 소중한 것을 앗아가 버린다
그건 내가 살아있기 위해 필요한
어쩌면 유일한 것이었어
그렇게 죽고 싶을 만큼 아팠던 것은
그만큼 살고 싶다는 증거
엉뚱한 곳에서 이유를 찾아 헤매며
소진했던 옛날이여
우린 영혼을 뺏긴 뒤에도
살아남는 법들을 새롭게 배운다
어찌어찌해 우린 아직 살아있고
내일도 분명히 그럴 거야
날뛰며 쏟아져 내리며 밤을 뒤덮고
목소리보다 먼저 번져가는 메아리
우린 무엇을 위해 살며
노래합니까 이토록 불안한 시대에
그렇게 죽고 싶을 만큼 아팠던 것은
그만큼 살고 싶다는 증거
엉뚱한 곳에서 이유를 찾아 헤매며
소진했던 옛날이여
내일은 분명 오늘과 똑같을 테지만
하나만 약속해 줄래 내게
그렇게 죽고 싶을 만큼 아플 때마다
싸워보겠다고
늘 이길 수는 없다 해도",2
"거울 속의 그대 모습을 바라본적 있는가
부끄럽지 않은 삶인가 뜨거운 눈물 흘려본 적 언젠가
누굴 위해 살아왔는가 여긴 지금 어딘가
어릴 적 그대의 꿈들은 그저 그대가 만든 소설이었나
이젠 한번 생각해봐 그대 안에 다른 널 움츠리지 말고
너의 날개를 너의 미래를 향해 날아보는 거야
아주 작은 새의 몸짓도 이 세상 봄이 옴을 알게 하는데
(Can you see a whole new world)
부질없는 그대 몸짓은 그 누구에게도 느낄 수 없게 해
(No one knows the way you feel)
그대 아직 늦지 않았어 두 팔을 벌려 너의 날개를 펴고
(You can soar and touch the sky)
전설 속의 누군가처럼 그대의 미래를 향해 훨훨 날아봐

이젠 한번 생각해봐 그대 안에 다른 널 움츠리지 말고
너의 날개를 너의 미래를 향해 날아보는 거야
아주 작은 새의 몸짓도 이 세상 봄이 옴을 알게 하는데
(Can you see a whole new world)
부질없는 그대 몸짓은 그 누구에게도 느낄 수 없게 해
(No one knows the way you feel)
그대 아직 늦지 않았어 두 팔을 벌려 너의 날개를 펴고
(You can soar and touch the sky)
전설 속의 누군가처럼 그대의 미래를 향해 훨훨 날아봐
(We believe, we believe that you can fly)
진흙 속에 피는 꽃들도 그 어느 꽃보다 더 향기로운데
부질없는 그대 몸짓은 그 누구에게도 느낄 수 없게 해
(No one knows the way you feel)
그대 아직 늦지 않았어 두 팔을 벌려 너의 날개를 펴고
(You can soar and touch the sky)
전설 속의 누군가처럼 그대의 미래를 향해 훨훨 날아봐",2
"어떤 날 슬퍼진 그런 날엔
그냥 한번 웃어 보는 거야
어둔 밤 비춰주는 별빛도
모두 널 위한 거야
아무 말 하지 말아요
그대 맘 내게도 보이는걸
눈빛이 말해주잖아요
이젠 내 손 잡아요
자꾸 자꾸 그대만 힘들게 하나요
이상하게 그대 맘 불안해지나요
난 소중한 그댈 믿어요
어떤 날 슬퍼진 그런 날엔
그냥 한번 웃어 보는 거야
어둔 밤 비춰 주는 별빛도
모두 널 위한 거야 그런 날엔
휴우우 우 우 우후우우우 우
휴우우 우 우
let's all laugh Haha
모든 걸 잊고
휴우우 우 우 우후우우우 우
언제나 그런 날
아무 말 하지 말아요
그대 뒷모습에 보이는걸
애써 감추지 말아요
그대의 곁에 있을게요
숨가쁜 하루 속에 지쳐 보이네요
이상하게 그대 맘 두려워지나요
걱정 마요 나를 믿어요
어떤 날 슬퍼진 그런 날엔
그냥 한번 웃어 보는 거야
어둔 밤 비춰주는 별빛도
모두 널 위한 거야
내 맘에 오직 그대 한 사람
내가 주고 싶은 그 모든 빛을 담아서
내 눈을 바라봐요 그대
어떤 날 주저앉고 싶은 날
크게 한번 웃어 보는 거야
어둔 밤 비춰주는 별빛도
모두 널 위한 거야 그런 날엔
휴우우 우 우 우후우우우 우
휴우우 우 우
let's all laugh Haha
모든 걸 잊고
휴우우 우 우 우후우우우 우
언제나 그런 날",2
"너의 하루가 기나긴 한숨 같아
그저 떠나고 싶은 거니
또 기대하고
휘청이며 버티고 있는 거니
때로는 세상이 봄날 같고
때로는 안개만 자욱하지
반짝였다
어두워졌다 삶이란 그런 거야
가야 할 길 있기에 헤매던 날들
꽃처럼 피우려고 모질던 바람
힘내란 말은 하지 않을게
이것만은 기억해줘
거센 강물처럼 이 또한 지나가리라
누군갈 위해 박수만 치는 내가
이젠 지겨워 지진 않니
가까운 이의 다독인 말도
들리지 않는 거니
그치지 않는 비는 없잖아
언제나 햇살일 순 없잖아
부딪치며 깨달아가는 삶이란
그런 거야
가야 할 길 있기에 헤매던 날들
꽃처럼 피우려고 모질던 바람
힘내란 말은 하지 않을게
이것만은 기억해줘
거센 강물처럼 이 또한 지나가리라
괜찮아질 거라 위로하는 게 아냐
나도 걸어 온 길인 걸
거친 세상을 두려워 마
모든 사랑도 모든 상처도 괜찮아
너를 더 찬란하게
더 너답게 만들 테니
누군갈 사랑해서 빛났던 날들
누군갈 잊기 위해 떠나온 날들
아픔을 겪어야
시작되는 순간이 있다는 걸
지금 아프다면
너의 계절이 오는 거야
거친 바람은 그렇게 꽃을 피운다",2
"내 별자리는 상처투성이 자리
내 혈액형은 a b o 또 a b 형
날 들킬까 봐 매일 나를 숨겼어
I'm sorry
어떤 사람이 되고 싶었던 걸까
그런 사람이 되면 행복해 질까
내 목소리로 내 마음에 속삭여
all right
길을 잃어버렸니 그럴 수도 있어
사람들의 그림자 뒤 따라가지마
잃어버린 나를 찾아줘
아무것도 아닌 게 내겐 어려워
그냥 하고 싶은 대로 하는 거
울고 싶을 땐 울어버리고
웃고 싶지 않을 때는 웃지 마
밤하늘에다 나를 난 그려봐
내가 만드는 나의 별자리
아무도 지우지 못할 나만의 빛으로
엄마 방에 불빛이 이제 꺼졌어
그 고단했던 하루가 잠들었어
난 왠지 그걸 보고서야 잠이 와 그냥
잘은 모르겠지만 안쓰러운 마음
뭔진 모르겠지만 잘하고 싶은 맘
이 마음이 소중한 거야
아무것도 아닌 게 내겐 어려워
그냥 하고 싶은 대로 하는 거
울고 싶을 땐 울어버리고
웃고 싶지 않을 때는 웃지 마
밤하늘에다 나를 난 그려봐
내가 만드는 나의 별자리
아무도 지우지 못할 나만의 빛으로
그 땐 내 잘못인 줄만 알아서
날 야단치고 탓을 하고
그러다 혼자 서러워하고
그러다 잠이 들고
나를 지우고 또 쓰고
그러다 후회하고
아무도 아닌 내가 되고
이제 다시 그런 거 하기 싫어
아무것도 아닌 게 내겐 어려워
누가 내게 말해주면 좋겠어
울고 싶을 땐 울어 버리고
웃고 싶지 않으면 웃지 말라고
밤하늘에서 날 보며 빛나는
내 얘기를 다 아는 별 하나
잘 하고 있는 거라고
매일 내게 말해줘
아무것도 아닌 게 내겐 어려워
그냥 하고 싶은 대로 하는 거
내가 빛날 수 있게
울고 싶을 땐 울어버리고
웃고 싶지 않을 때는 웃지 마
반은 거짓말 절반은 진짜 말
그 사이 어디쯤에 있는 나
잘하고 있는 거라고 말해주고 싶어
꼭 안아주고 싶어",2
"세상이란 장애물이 너의
앞길을 가로막을 때 날 봐
언제나 너의 곁엔 내가 있어
불안 따윈 1도 없을 테니
이렇게 always always
내가 너를 지켜줄게
나를 믿고 가 오
거친 세상이지만
나를 믿고 가 오
나와 함께라면 ready to go
창밖으로 비쳐오는 태양
시시각각 바뀌는 구름의 모양
공기를 가르며 와닿는
바람의 향기가 느껴지니
이렇게 always always
내가 너를 지켜줄 테니
나를 믿고 가 오
거친 세상이지만
나를 믿고 가 오
나와 함께라면 ready to go
Let's go go right away right away
When we go go go far away far away
참 다행이지 나의 옆이 너라서
내 어깨에 기대어
손을 꼭 잡고 같이
어디로든 가자
나를 믿고 가 오
거친 세상이지만
나를 믿고 가 오
나와 함께라면 ready to go
Let's go go right away right away
When we go go go far away far away",2
